OG0000128	8.66634e-109	8.56807e-61	3.75949e-41	
OG0000129	6.97723e-135	7.96624e-71	4.85026e-43	
OG0000131	6.0903e-98	5.23935e-54	5.14987e-37	
OG0000132	9.338e-122	1.89245e-68	3.51769e-46	
OG0000136	8.73307e-96	8.61201e-51	3.86253e-34	
OG0000137	8.07399e-151	1.08587e-82	1.14738e-52	
OG0000138	3.98246e-216	1.42436e-122	3.65552e-75	
OG0000140	2.59641e-114	1.06319e-62	1.73874e-40	
OG0000141	1.06654e-151	2.92046e-82	4.13159e-51	
OG0000143	4.40537e-98	4.30229e-54	3.97941e-36	
OG0000144	7.05916e-128	1.31754e-69	1.87979e-43	
OG0000145	1.69781e-101	4.73345e-55	1.12137e-36	
OG0000146	6.02694e-142	1.22444e-75	4.30264e-46	
OG0000147	3.06324e-127	9.76397e-70	3.24459e-44	
OG0000148	9.78337e-129	4.33276e-73	1.27398e-48	
OG0000149	3.15295e-104	2.6023e-57	6.95117e-38	
OG0000150	1.05765e-139	6.44651e-79	1.04621e-51	
OG0000151	5.31736e-142	1.30674e-77	1.05932e-48	
OG0000152	9.11529e-179	3.57981e-95	2.68983e-55	
OG0000154	2.83112e-116	1.82567e-61	3.96467e-38	
OG0000155	5.37895e-95	2.84161e-51	4.04778e-35	
OG0000158	5.00888e-111	1.92243e-60	6.67588e-40	
OG0000159	3.30392e-140	1.10834e-80	3.18688e-52	
OG0000160	1.5289e-107	1.04289e-58	7.3186e-39	
OG0000161	2.93375e-125	6.40156e-68	3.38825e-43	
OG0000162	1.67114e-95	4.49861e-53	3.51315e-37	
OG0000163	2.35537e-96	2.46954e-52	3.4226e-35	
OG0000164	1.43922e-109	3.67703e-60	7.86896e-40	
OG0000165	5.75473e-238	3.65571e-137	2.31254e-85	
OG0000167	1.89242e-112	4.89417e-62	5.58187e-41	
OG0000168	3.06546e-124	2.96053e-67	2.02374e-41	
OG0000169	4.97387e-110	4.7297e-59	1.21233e-37	
OG0000171	6.42807e-101	1.4591e-56	3.85767e-38	
OG0000172	1.5166e-122	1.02868e-68	2.25554e-45	
OG0000173	3.57378e-93	1.01598e-50	7.22501e-35	
OG0000174	6.55304e-99	1.19646e-53	6.15984e-36	
OG0000175	1.35858e-109	1.35959e-62	3.04418e-42	
OG0000176	8.16038e-103	3.44341e-56	1.22003e-37	
OG0000177	3.41923e-138	3.05105e-75	4.40853e-47	
OG0000179	7.62035e-120	2.07621e-68	9.3483e-45	
OG0000180	3.00931e-90	2.16162e-50	1.92549e-35	
OG0000181	3.65344e-86	8.31812e-48	3.24477e-34	
OG0000182	1.68449e-108	4.15792e-60	5.63319e-39	
OG0000184	1.81555e-134	1.51891e-75	3.05081e-47	
OG0000185	1.00046e-120	1.84816e-66	6.85955e-42	
OG0000186	7.29948e-109	2.0735e-59	1.12696e-38	
OG0000190	5.30225e-88	3.12558e-48	9.26952e-33	
OG0000191	7.85761e-114	4.68633e-64	5.09301e-42	
OG0000192	5.49824e-83	3.97517e-46	1.8565e-32	
OG0000193	1.93622e-107	5.61423e-59	2.94782e-38	
OG0000194	6.79364e-87	1.54214e-48	6.19926e-35	
OG0000197	4.1809e-98	2.3332e-55	1.54247e-37	
OG0000198	1.49634e-103	2.20742e-58	1.00439e-39	
OG0000203	3.23671e-95	4.46657e-53	1.14464e-36	
OG0000204	3.96421e-89	7.52408e-50	9.38705e-35	
OG0000205	6.45095e-88	1.55966e-49	3.17502e-34	
OG0000206	8.45439e-124	1.06469e-68	1.62882e-44	
OG0000209	1.21199e-87	6.11078e-49	1.45724e-34	
OG0000210	3.2915e-97	4.22455e-54	3.87424e-36	
OG0000211	1.295e-109	4.7999e-60	5.1563e-39	
OG0000212	8.55803e-93	1.64116e-52	6.85026e-36	
OG0000213	7.45335e-128	6.76987e-69	6.99714e-43	
OG0000214	1.58467e-209	1.0158e-121	2.36348e-77	
OG0000215	1.50248e-105	4.30982e-58	4.49335e-38	
OG0000216	5.89706e-73	3.42439e-41	1.56202e-30	
OG0000217	3.50776e-118	3.70323e-67	9.4665e-45	
OG0000219	1.66234e-131	1.01593e-75	1.72141e-49	
OG0000220	2.66129e-128	1.09746e-71	4.48668e-46	
OG0000221	5.75233e-119	6.10496e-66	4.58607e-42	
OG0000222	4.11234e-154	7.49956e-88	1.67356e-55	
OG0000223	2.4521e-113	2.59394e-64	7.04731e-42	
OG0000230	2.94188e-75	1.90841e-41	1.98829e-30	
OG0000231	1.45287e-99	1.07671e-54	1.35498e-36	
OG0000233	3.30895e-106	2.67893e-60	2.02021e-40	
OG0000235	1.95525e-108	4.48716e-61	7.87452e-40	
OG0000236	1.28129e-91	5.22329e-49	9.75583e-33	
OG0000237	5.43341e-102	8.22109e-57	4.12183e-38	
OG0000239	5.7357e-124	3.53587e-68	2.23643e-42	
OG0000240	3.55844e-75	1.04577e-41	2.61378e-29	
OG0000241	4.29873e-110	1.17578e-61	2.63554e-40	
OG0000242	1.42015e-95	1.77569e-51	3.71875e-34	
OG0000243	3.3165e-96	4.21785e-55	5.23297e-39	
OG0000244	8.1402e-113	2.01978e-62	6.70445e-40	
OG0000245	4.19747e-113	1.47525e-61	1.86734e-38	
OG0000249	9.35926e-118	6.31819e-64	4.482e-40	
OG0000250	3.5753e-82	7.49487e-46	1.1458e-31	
OG0000253	6.30127e-97	4.57247e-55	4.04748e-37	
OG0000254	1.10369e-113	6.51099e-64	1.89556e-42	
OG0000256	8.27189e-116	6.16615e-66	2.77368e-43	
OG0000257	2.80475e-96	5.6863e-54	1.90625e-36	
OG0000258	7.91683e-84	1.42526e-47	2.95828e-33	
OG0000259	1.22608e-84	9.81932e-47	3.46303e-31	
OG0000260	5.50142e-100	8.16218e-57	3.35606e-38	
OG0000264	3.45909e-241	3.07052e-141	9.82726e-89	
OG0000265	2.43002e-90	2.60106e-51	1.90843e-35	
OG0000267	1.75903e-82	1.554e-47	1.09269e-33	
OG0000268	7.85066e-84	3.86619e-45	1.08614e-30	
OG0000269	3.1825e-123	3.81735e-70	3.38379e-45	
OG0000270	2.81284e-90	3.43378e-51	3.32357e-35	
OG0000271	3.47327e-115	7.69887e-63	5.90952e-40	
OG0000272	3.29844e-97	6.69333e-54	2.63173e-35	
OG0000273	1.75512e-103	1.3521e-57	1.22815e-37	
OG0000274	3.71153e-166	5.19299e-90	1.65792e-53	
OG0000275	7.11001e-237	1.93825e-136	9.6532e-85	
OG0000276	5.9541e-87	1.95534e-48	4.3185e-34	
OG0000277	1.096e-116	7.52126e-62	2.02475e-38	
OG0000279	1.89685e-109	1.20247e-59	4.76525e-38	
OG0000282	9.91392e-75	2.18798e-41	8.02951e-30	
OG0000283	1.34641e-89	2.02188e-50	4.91946e-34	
OG0000284	4.88006e-84	2.16903e-46	1.99004e-31	
OG0000285	3.05356e-80	4.13288e-45	1.09483e-30	
OG0000287	2.20848e-83	4.96131e-48	1.54817e-33	
OG0000288	3.73056e-90	2.4553e-52	8.68521e-37	
OG0000289	4.79663e-159	1.13052e-92	2.69988e-60	
OG0000290	3.24237e-85	1.13373e-47	1.02657e-33	
OG0000291	7.84798e-103	5.59943e-57	7.69477e-37	
OG0000293	1.01376e-104	3.67069e-58	4.662e-38	
OG0000294	3.57587e-80	4.43468e-45	7.52384e-32	
OG0000295	8.76886e-95	1.79958e-54	5.89437e-38	
OG0000296	3.12758e-70	1.93558e-39	2.37926e-28	
OG0000299	4.28496e-105	3.19885e-59	2.92263e-39	
OG0000300	3.63944e-75	8.30674e-43	2.00183e-30	
OG0000301	1.05203e-78	8.48274e-44	5.6287e-31	
OG0000302	1.3856e-83	2.08479e-46	4.13308e-32	
OG0000303	4.46801e-93	9.31047e-53	2.77845e-36	
OG0000304	5.99174e-120	3.1622e-67	8.72651e-44	
OG0000305	7.16864e-192	1.5366e-111	8.42912e-70	
OG0000306	1.03898e-94	1.40102e-51	1.10941e-33	
OG0000308	2.20334e-76	8.76153e-43	3.78416e-30	
OG0000313	6.96594e-108	4.94811e-62	3.45764e-42	
OG0000315	5.55539e-78	1.53195e-45	4.94358e-33	
OG0000316	2.69408e-94	5.99949e-54	2.73531e-37	
OG0000317	8.05881e-110	2.80315e-61	4.5321e-40	
OG0000318	2.46194e-90	2.95802e-51	1.30276e-34	
OG0000320	9.3754e-101	6.73309e-55	3.18187e-35	
OG0000324	2.34383e-121	8.80629e-70	1.46743e-45	
OG0000325	6.50051e-89	5.73034e-51	5.99214e-35	
OG0000326	1.80049e-105	4.94277e-58	1.17369e-37	
OG0000327	5.77689e-102	1.80567e-57	4.07954e-38	
OG0000328	4.51264e-115	6.10367e-64	6.37275e-41	
OG0000329	8.93425e-92	1.6688e-52	1.23611e-35	
OG0000330	9.9219e-95	3.15381e-52	3.75233e-34	
OG0000331	1.82498e-83	5.87783e-47	1.07799e-32	
OG0000332	1.32113e-96	1.8796e-53	6.83701e-35	
OG0000333	1.7779e-93	4.49085e-52	1.06154e-35	
OG0000335	8.39709e-71	9.12667e-40	5.0208e-28	
OG0000336	1.31382e-109	7.23824e-61	2.38681e-39	
OG0000337	8.51223e-105	1.49564e-57	6.85243e-37	
OG0000338	7.09748e-93	4.51885e-52	1.1855e-34	
OG0000343	1.88153e-87	1.79518e-50	1.04234e-34	
OG0000344	2.81689e-89	1.4127e-49	1.13999e-33	
OG0000345	1.97574e-93	5.33866e-53	3.81362e-36	
OG0000346	1.21255e-91	9.69845e-53	1.53102e-36	
OG0000347	6.22527e-97	6.01692e-54	5.2245e-36	
OG0000348	1.11066e-99	2.02597e-56	2.31645e-37	
OG0000349	3.07249e-89	4.20374e-50	3.79311e-34	
OG0000350	9.07063e-86	8.90928e-47	3.73946e-31	
OG0000351	1.2959e-109	1.09915e-62	2.45459e-41	
OG0000352	1.90041e-89	3.88494e-50	2.02986e-33	
OG0000353	4.59574e-141	2.22291e-78	5.54238e-48	
OG0000355	7.27638e-123	5.9198e-65	8.37391e-39	
OG0000359	1.63934e-101	1.04681e-55	3.51683e-36	
OG0000360	7.71537e-167	3.20027e-95	1.66465e-59	
OG0000361	8.65133e-112	5.88617e-63	9.20396e-41	
OG0000362	3.21428e-68	1.19908e-38	5.66179e-28	
OG0000363	6.85287e-75	5.17757e-43	6.08471e-31	
OG0000364	7.44518e-97	4.50077e-56	3.87068e-38	
OG0000368	2.02144e-88	3.47889e-48	6.86741e-32	
OG0000369	5.34394e-153	8.87394e-84	4.52897e-50	
OG0000370	3.85513e-105	3.51863e-59	6.74393e-39	
OG0000371	2.49581e-78	1.40442e-44	1.40117e-31	
OG0000372	1.37773e-86	6.49446e-48	6.26965e-32	
OG0000373	2.76296e-77	1.47367e-43	2.04621e-30	
OG0000374	3.36377e-102	2.98485e-56	7.4795e-36	
OG0000379	3.26995e-219	4.17296e-125	5.08629e-76	
OG0000380	5.87785e-82	1.20873e-45	2.04996e-31	
OG0000381	1.28926e-101	5.08403e-58	1.18335e-38	
OG0000382	1.03573e-116	2.55815e-66	2.46072e-42	
OG0000383	7.62291e-84	2.10379e-46	6.6957e-32	
OG0000384	1.0367e-79	8.05741e-45	2.12968e-31	
OG0000387	7.78594e-92	2.80441e-52	4.51519e-34	
OG0000388	2.92057e-95	3.00057e-53	3.51432e-35	
OG0000390	2.45485e-71	4.31735e-39	2.24281e-27	
OG0000391	5.43977e-80	6.8103e-45	5.09072e-31	
OG0000392	2.32147e-82	3.29324e-47	5.72271e-33	
OG0000393	9.11816e-105	1.98999e-61	3.49062e-42	
OG0000394	2.61548e-92	2.32906e-54	6.65351e-38	
OG0000398	4.1741e-151	1.06171e-81	1.14868e-47	
OG0000399	8.07545e-86	8.72266e-47	4.0827e-31	
OG0000400	9.3217e-81	2.40233e-46	1.14335e-32	
OG0000401	2.34817e-82	4.35964e-47	2.45551e-32	
OG0000402	4.90768e-126	9.03929e-71	1.24601e-45	
OG0000404	3.67849e-86	2.0674e-48	6.18871e-33	
OG0000405	4.04428e-59	7.84903e-35	1.4263e-26	
OG0000406	4.1772e-72	4.00259e-42	1.21957e-30	
OG0000407	3.57772e-98	7.04698e-54	3.03501e-35	
OG0000408	6.89897e-95	6.84005e-54	8.26664e-36	
OG0000412	4.77224e-69	2.0341e-39	1.02387e-28	
OG0000413	3.13057e-88	5.56257e-48	3.69176e-31	
OG0000415	6.34551e-96	6.85232e-57	9.24545e-41	
OG0000416	8.05571e-99	3.88643e-56	4.20673e-37	
OG0000417	2.72518e-72	4.39488e-40	3.35058e-28	
OG0000418	5.61857e-66	7.58068e-39	1.0387e-28	
OG0000420	1.98709e-102	1.6926e-56	4.2202e-36	
OG0000421	1.17011e-73	1.73979e-41	1.14246e-29	
OG0000422	2.37942e-99	4.04335e-56	2.31863e-37	
OG0000423	2.93547e-100	6.86219e-56	1.26458e-36	
OG0000424	1.15621e-90	3.30884e-50	2.42718e-33	
OG0000425	6.35227e-113	2.19082e-60	4.81702e-37	
OG0000426	5.8991e-85	1.73632e-48	2.68183e-33	
OG0000427	6.41743e-83	1.78188e-46	6.59601e-32	
OG0000428	3.00012e-115	3.57999e-64	4.86871e-41	
OG0000429	1.03501e-97	3.13138e-55	1.34149e-36	
OG0000430	2.60434e-89	4.25624e-50	1.81561e-33	
OG0000432	7.11104e-78	1.58059e-45	9.26715e-33	
OG0000433	1.01067e-78	1.21072e-43	1.56502e-29	
OG0000436	6.55829e-200	5.5027e-118	2.29903e-75	
OG0000438	2.57326e-115	2.35723e-66	6.97866e-44	
OG0000439	2.60064e-82	5.68068e-46	1.44921e-31	
OG0000441	1.51879e-86	1.08056e-49	7.45228e-34	
OG0000442	1.46417e-66	2.2645e-38	1.38906e-28	
OG0000443	2.08626e-75	1.87919e-42	1.48294e-29	
OG0000444	4.21592e-84	9.28153e-48	2.83563e-33	
OG0000445	1.58468e-59	8.55743e-34	1.01565e-24	
OG0000454	3.2028e-97	6.87739e-54	6.00628e-35	
OG0000456	1.3356e-71	1.56339e-41	4.65552e-30	
OG0000458	1.80792e-99	7.54404e-57	1.1249e-36	
OG0000459	3.61513e-81	3.20035e-46	1.30412e-32	
OG0000460	6.66073e-60	2.20152e-34	5.69e-26	
OG0000461	1.51313e-72	1.28216e-42	1.26339e-30	
OG0000462	6.50691e-99	2.57729e-54	7.25065e-35	
OG0000463	2.02699e-89	3.24737e-50	4.5115e-34	
OG0000464	1.0959e-80	3.04829e-48	2.68975e-35	
OG0000465	4.19189e-63	2.08332e-37	2.33797e-28	
OG0000467	9.57298e-80	4.14911e-44	3.99893e-29	
OG0000473	2.52567e-86	1.73714e-48	1.45654e-32	
OG0000474	1.31991e-69	3.95236e-41	4.48616e-30	
OG0000475	9.22689e-95	6.88276e-53	4.38727e-34	
OG0000476	3.74016e-106	6.59945e-59	3.94501e-38	
OG0000478	6.95533e-75	3.00453e-42	6.04244e-29	
OG0000479	5.22707e-93	7.52277e-52	2.82009e-34	
OG0000480	7.66619e-132	3.52811e-76	2.69153e-49	
OG0000481	6.9719e-63	6.59845e-36	2.02419e-26	
OG0000485	7.70076e-114	1.04889e-66	1.40668e-43	
OG0000486	1.38503e-111	6.22583e-62	1.19891e-39	
OG0000487	1.06389e-65	1.70992e-37	1.0855e-27	
OG0000488	4.98363e-103	4.54998e-57	1.23623e-36	
OG0000489	2.80819e-93	1.09771e-52	2.359e-35	
OG0000490	2.21702e-88	2.96797e-49	8.18388e-33	
OG0000491	4.15356e-96	6.94557e-52	1.34693e-33	
OG0000492	1.50388e-73	2.84096e-41	3.14735e-29	
OG0000493	1.71671e-60	5.78941e-35	1.22182e-26	
OG0000494	1.02978e-89	4.98725e-49	1.16354e-31	
OG0000496	3.74168e-207	6.57599e-123	2.99495e-79	
OG0000497	2.42532e-80	1.00944e-46	2.15093e-31	
OG0000498	6.41335e-79	2.90817e-46	2.91461e-32	
OG0000499	6.16799e-89	8.19408e-50	1.45439e-33	
OG0000501	9.16973e-85	2.56517e-48	1.63375e-33	
OG0000503	1.30337e-71	2.25793e-41	7.77111e-29	
OG0000504	1.07156e-70	6.61432e-41	2.24729e-29	
OG0000505	2.42189e-46	1.55963e-27	6.7431e-23	
OG0000506	1.02897e-92	2.85584e-52	2.98587e-35	
OG0000507	2.30372e-97	5.82461e-54	6.39888e-35	
OG0000508	1.73796e-53	5.41621e-32	1.62314e-25	
OG0000511	2.24032e-97	2.71858e-55	1.08033e-36	
OG0000513	2.42453e-60	3.10739e-34	2.39581e-25	
OG0000515	1.75028e-129	8.06176e-74	3.09432e-46	
OG0000516	1.70676e-85	1.0985e-46	1.56944e-31	
OG0000518	2.11746e-79	1.51014e-45	8.87225e-32	
OG0000521	6.95686e-81	1.09913e-45	2.51495e-31	
OG0000522	1.66173e-79	7.40932e-46	1.01591e-32	
OG0000523	1.31627e-104	1.30373e-56	5.36241e-35	
OG0000525	2.62218e-90	2.08695e-52	3.50666e-36	
OG0000526	1.11202e-67	3.12538e-39	1.38424e-28	
OG0000527	8.18341e-67	3.75824e-38	2.24547e-27	
OG0000528	4.76244e-74	7.69904e-43	3.15485e-30	
OG0000529	5.28104e-79	4.83345e-44	2.25219e-30	
OG0000530	4.00564e-106	1.4849e-61	4.64769e-42	
OG0000531	1.21395e-84	3.13211e-48	1.73235e-33	
OG0000532	3.94359e-93	4.11402e-52	3.26581e-34	
OG0000533	8.38065e-63	4.45923e-37	7.1678e-28	
OG0000535	4.04405e-81	2.9019e-46	1.31391e-31	
OG0000539	4.03913e-65	8.16721e-38	2.94337e-27	
OG0000540	5.09199e-139	1.68272e-77	3.58357e-47	
OG0000541	1.26698e-56	1.93155e-32	9.48036e-25	
OG0000542	2.13062e-64	2.25246e-37	1.02838e-27	
OG0000543	2.81534e-105	9.9098e-61	4.7074e-41	
OG0000544	1.39113e-91	1.89924e-51	6.76866e-34	
OG0000545	1.7781e-75	4.3003e-43	2.21481e-30	
OG0000546	5.55729e-90	6.49818e-51	1.83693e-33	
OG0000548	3.73749e-63	4.08316e-38	1.7283e-29	
OG0000551	1.04132e-67	2.85072e-39	1.11284e-28	
OG0000552	3.48308e-81	7.86578e-47	1.01678e-32	
OG0000553	1.02824e-57	1.97141e-33	2.17566e-25	
OG0000554	2.40546e-84	1.91467e-49	1.31351e-34	
OG0000555	3.77952e-80	5.25339e-46	3.82693e-32	
OG0000556	3.95666e-80	3.40007e-46	3.90801e-32	
OG0000557	5.87033e-116	1.39335e-64	5.78635e-41	
OG0000558	2.66627e-73	3.05377e-42	4.56221e-30	
OG0000559	2.45541e-78	3.81376e-43	6.97967e-29	
OG0000561	5.434e-91	4.8239e-51	1.65272e-33	
OG0000562	2.64136e-97	5.53641e-54	4.74577e-35	
OG0000563	2.44958e-109	1.38943e-62	5.42495e-40	
OG0000565	2.83159e-61	2.44359e-36	1.01124e-27	
OG0000566	5.55082e-100	7.51836e-59	1.04691e-39	
OG0000568	1.9853e-86	4.38532e-49	2.65627e-33	
OG0000569	5.14784e-72	6.57573e-41	6.05261e-29	
OG0000570	1.61095e-96	1.1293e-54	1.17156e-36	
OG0000571	2.51818e-70	1.46512e-40	5.33064e-29	
OG0000572	3.18523e-80	3.57114e-45	4.68959e-31	
OG0000573	2.02321e-85	2.18311e-46	2.11104e-30	
OG0000574	1.41943e-94	1.30887e-54	4.35376e-36	
OG0000575	1.95647e-80	4.19231e-44	8.90885e-30	
OG0000576	5.11495e-58	1.44172e-32	2.04859e-24	
OG0000577	4.26739e-87	1.84143e-50	1.09187e-34	
OG0000578	4.35481e-72	1.33781e-40	5.45125e-28	
OG0000579	9.02991e-66	1.22446e-38	1.91982e-28	
OG0000580	9.85859e-81	9.3882e-45	1.08631e-29	
OG0000581	4.44766e-63	2.73873e-37	1.12764e-27	
OG0000582	1.27277e-104	3.95e-59	1.46555e-37	
OG0000587	4.77793e-58	4.57551e-35	2.04848e-27	
OG0000588	1.94324e-86	1.35603e-49	3.17944e-33	
OG0000589	1.01522e-72	9.09062e-43	2.02124e-30	
OG0000590	1.67783e-95	1.18535e-54	2.02899e-36	
OG0000591	4.393e-96	6.85228e-54	2.06777e-35	
OG0000592	6.36371e-69	5.9192e-41	2.16122e-30	
OG0000593	3.08141e-100	1.42495e-57	5.57998e-39	
OG0000594	6.68296e-92	2.81605e-51	2.23666e-33	
OG0000595	4.94714e-87	1.58821e-51	1.92931e-35	
OG0000596	1.50539e-100	7.43049e-56	5.47578e-36	
OG0000599	8.00419e-78	4.90648e-45	9.82838e-32	
OG0000600	2.27171e-84	2.68257e-48	2.53381e-33	
OG0000601	8.57827e-66	2.11005e-37	4.8133e-27	
OG0000602	9.21569e-83	1.82208e-47	1.52556e-32	
OG0000603	6.05669e-74	1.22446e-42	6.55616e-30	
OG0000604	5.98798e-59	6.19964e-34	9.10823e-24	
OG0000605	6.63062e-79	7.01335e-45	1.79877e-30	
OG0000607	2.5514e-88	1.13605e-49	1.94888e-32	
OG0000608	2.5844e-84	7.27943e-49	2.48802e-33	
OG0000609	5.35062e-54	1.71575e-31	3.57946e-24	
OG0000610	7.60166e-75	2.00348e-43	4.44688e-30	
OG0000613	7.74017e-120	5.65883e-69	3.51085e-43	
OG0000616	2.01594e-48	2.67181e-28	7.1551e-23	
OG0000617	8.81038e-76	1.05341e-42	2.11957e-29	
OG0000618	3.20467e-72	5.59631e-41	8.0214e-29	
OG0000619	2.06913e-108	5.55659e-60	5.46891e-38	
OG0000620	2.12741e-75	5.43929e-44	1.90406e-30	
OG0000621	2.90114e-77	3.11287e-42	2.39606e-28	
OG0000622	7.80593e-86	3.65236e-48	7.49022e-33	
OG0000623	2.90646e-78	1.84592e-45	3.77379e-31	
OG0000624	2.08724e-94	1.80626e-54	6.94271e-36	
OG0000625	3.06067e-89	1.37082e-49	1.16557e-31	
OG0000626	1.79359e-102	1.24664e-57	3.22901e-37	
OG0000628	5.0383e-76	3.52906e-43	2.61404e-29	
OG0000630	3.4035e-97	5.78771e-56	4.16436e-37	
OG0000631	7.3578e-102	6.32778e-62	7.74466e-42	
OG0000632	9.30134e-84	1.48755e-48	5.1963e-34	
OG0000633	9.13463e-76	1.12331e-42	5.0548e-29	
OG0000634	2.70287e-83	1.05189e-46	2.32483e-31	
OG0000635	9.42035e-76	3.25644e-43	7.15762e-30	
OG0000636	2.43056e-97	1.47374e-53	6.60731e-34	
OG0000637	4.87369e-92	9.18585e-53	1.23229e-35	
OG0000639	1.39202e-104	2.10167e-59	2.14259e-38	
OG0000640	5.1498e-54	3.88851e-31	4.11496e-24	
OG0000641	1.3057e-70	4.44943e-40	2.52851e-28	
OG0000642	2.63288e-81	1.62621e-47	5.9099e-33	
OG0000643	3.98657e-74	9.31935e-43	2.7465e-29	
OG0000644	2.07593e-84	7.39067e-46	2.78154e-29	
OG0000645	9.15932e-87	4.1882e-50	2.22917e-34	
OG0000646	3.19113e-97	4.31726e-56	9.55269e-38	
OG0000647	4.67027e-111	2.261e-63	1.15678e-40	
OG0000648	6.96733e-57	7.24758e-34	4.81018e-26	
OG0000649	1.31747e-90	7.20471e-51	5.5658e-33	
OG0000650	1.07742e-82	5.13603e-46	2.31092e-30	
OG0000652	1.88543e-79	5.3866e-47	5.56552e-34	
OG0000656	2.45862e-56	6.33749e-33	3.67715e-25	
OG0000658	5.92824e-76	7.66001e-44	7.59769e-31	
OG0000659	1.12806e-96	6.60545e-54	8.22321e-35	
OG0000660	5.6028e-77	2.12237e-44	6.49845e-31	
OG0000661	1.68321e-67	8.94109e-38	1.70174e-26	
OG0000663	1.95587e-87	5.28332e-49	1.23106e-32	
OG0000664	1.75431e-78	9.13198e-45	2.06824e-31	
OG0000665	6.85432e-62	4.9955e-35	6.58868e-26	
OG0000666	3.8535e-67	1.81119e-37	2.02431e-26	
OG0000667	3.18207e-89	8.86524e-50	2.89277e-32	
OG0000671	7.65976e-57	1.21392e-32	7.49686e-25	
OG0000672	4.15212e-74	8.42847e-43	7.88806e-30	
OG0000673	9.55742e-150	1.75203e-84	2.07848e-52	
OG0000674	7.57706e-50	2.44783e-28	3.80216e-22	
OG0000676	9.51885e-80	1.18427e-45	2.36444e-31	
OG0000677	1.19173e-127	1.3543e-67	8.8751e-38	
OG0000678	2.02855e-82	3.12547e-46	1.32325e-30	
OG0000679	3.90622e-74	3.64916e-41	5.09443e-28	
OG0000680	8.03035e-76	1.11857e-44	2.9646e-32	
OG0000681	4.46669e-100	6.08398e-59	1.11573e-38	
OG0000682	1.30572e-67	2.10027e-40	1.04082e-29	
OG0000683	9.31001e-99	1.16558e-57	7.76223e-39	
OG0000685	2.3791e-73	3.12553e-43	3.46813e-30	
OG0000688	3.36393e-63	1.1683e-36	2.43604e-26	
