#FamilyID	aly<0>	ath<1>	<2>	cru<3>	bol<4>	bra<5>	<6>	<7>	ppe<8>	mdo<9>	<10>	cpa<11>	rco<12>	ptr<13>	<14>	fve<15>	cme<16>	csa<17>	mtr<18>	car<19>	<20>	tca<21>	<22>	ccl<23>	<24>	<25>	<26>	gma<27>	Cquinoa<28>	Soleracea<29>	<30>	<31>	<32>	<33>	<34>	Bvulgaris<35>	sly<36>	stu<37>	<38>	<39>	<40>	Ahypochondriacus<41>	<42>	Mguttatus<43>	<44>	egr<45>	<46>	dianthus<47>	iceplant<48>	hylocereus<49>	<50>	ccan<51>	<52>	Vvi<53>	Klaxiflora<54>	Kfedtschenkoi<55>	<56>	<57>	<58>	dca<59>	<60>	<61>	<62>	<63>	osa<64>	zma<65>	<66>	<67>	<68>	Acomosus<69>	<70>	<71>	<72>	Atr<73>	<74>	
OG0000245	0.507447	0.507447	0.516569	0.523667	0.509941	0.509941	0.514942	0.52846	0.0569293	1.33989e-05	0.0975317	0.62261	0.540686	0.00110695	0.57937	0.163994	0.567659	0.567659	0.0303017	0.0846573	0.514977	0.632306	0.6078	0.635832	0.609429	0.0955594	0.640246	0.0297593	8.55735e-05	0.511592	0.511413	0.505811	0.506884	0.00056008	0.528777	0.539411	0.533338	0.0173487	0.525777	0.0127625	0.505263	0.00130572	0.606497	0.0768306	0.504971	0.65764	0.561493	0.597639	0.58777	0.00561056	0.506721	0.00521843	0.533389	0.676062	3.44258e-06	0.572766	0.530772	0.542831	0.575245	0.00236349	0.50752	0.0899015	0.590239	0.0394811	0.5	0.5	0.501628	0.502808	0.5	0.5	0.563128	0.00356538	0.534324	0.150924	N/A
OG0000249	0.507447	0.507447	0.516569	0.523667	0.519586	0.519586	0.0438297	0.554515	0.537865	1.33989e-05	0.564994	0.62261	0.540686	0.0212161	0.57937	0.163994	0.0277772	0.552133	0.0252673	0.0714727	0.514977	0.632306	0.6078	0.635832	0.609429	0.654881	0.621644	0.0216068	8.55735e-05	0.0173883	0.511413	0.505811	0.506884	0.0120514	0.528777	0.539411	0.563379	0.563379	0.525777	0.0127625	0.505263	0.544059	0.000369319	0.00480449	0.504971	0.65764	0.561493	0.00707676	0.58777	0.131763	0.506721	0.63377	0.533389	0.108577	0.55044	0.075679	0.530772	0.542831	0.575245	2.38459e-08	0.50752	0.651039	0.590239	0.0394811	0.5	0.5	0.501628	0.502808	0.0029413	0.0150857	0.563128	0.621579	0.534324	0.342022	N/A
OG0000250	0.528809	0.0149454	0.561538	0.585178	0.538028	0.0199696	0.5559	0.600283	0.0569293	0.00101829	0.00294891	0.62261	0.540686	1.85111e-05	0.57937	0.608443	0.53572	0.53572	0.529301	0.0440288	0.514977	0.632306	0.6078	0.635832	0.042115	0.613089	0.579285	0.0579908	0.511592	0.511592	0.511413	0.505811	0.504605	0.047118	0.528777	0.0591252	0.0173487	0.533338	0.525777	0.524886	0.505263	0.544059	0.0408085	0.592982	0.504971	0.65764	0.561493	0.597639	0.58777	0.58777	0.504496	0.144572	0.533389	0.108577	8.19911e-06	0.593382	0.530772	0.542831	0.552234	0.634019	0.50752	0.0189301	0.590239	0.573063	0.0783171	0.552039	0.501628	0.502808	0.654634	0.683662	0.563128	0.0696217	0.534324	0.342022	N/A
OG0000253	0.521848	0.521848	0.547294	0.566131	2.60624e-05	0.546844	0.54286	0.00469686	0.537865	0.00101829	0.0348032	0.62261	0.540686	1.85111e-05	0.0292567	0.576794	0.53572	0.53572	0.529301	0.0440288	0.514977	0.632306	0.6078	0.635832	0.57754	0.613089	0.579285	0.000317687	0.511592	0.0058642	0.511413	0.505811	0.504605	0.047118	0.528777	0.539411	9.02651e-06	0.533338	0.525777	0.524886	0.505263	0.544059	0.0408085	0.139604	0.504971	0.65764	0.561493	0.597639	0.131763	0.58777	0.504496	0.144572	0.533389	0.108577	0.55044	0.075679	0.530772	0.542831	0.552234	0.634019	0.50752	0.651039	0.590239	0.573063	0.552039	3.62537e-05	0.501628	0.502808	0.654634	0.683662	0.563128	0.0696217	0.534324	0.342022	N/A
OG0000254	0.514728	0.514728	0.532318	0.545668	1.0106e-09	0.528945	0.529218	0.0288554	0.038617	4.5251e-06	0.564994	0.184247	0.0610384	0.0212161	0.555229	0.576794	0.53572	0.53572	0.510067	0.510067	0.514977	0.198892	0.6078	0.079223	0.57754	0.613089	0.0827754	0.0387475	0.000203736	0.0258806	0.511413	0.505811	0.504605	0.585916	0.542228	0.0863505	0.52261	0.52261	0.525777	0.524886	0.507864	0.563884	0.16102	0.629543	0.504971	0.65764	0.587927	0.000842592	0.186012	0.0721121	0.506721	0.20285	0.533389	0.676062	0.000451974	0.612435	0.545085	0.562163	0.575245	0.116003	0.0168344	0.0401283	0.626012	0.60349	0.0783171	0.0277237	0.50244	0.504203	0.654634	0.683662	0.590145	0.665286	0.55015	0.435379	N/A
OG0000256	0.00747472	0.514728	0.532318	0.545668	0.0199696	0.538028	0.529218	0.00203599	0.525743	1.82287e-11	0.564994	0.184247	0.540686	0.0212161	0.555229	0.576794	1.23776e-05	0.0535857	0.538489	0.0579336	0.514977	0.198892	0.6078	0.635832	0.57754	0.613089	0.60138	0.0769892	8.55735e-05	0.511592	0.511413	0.505811	0.504605	0.00535719	0.528777	0.539411	0.52261	7.29306e-05	0.525777	0.524886	0.505263	0.544059	0.575325	0.592982	0.504971	0.237264	0.132711	0.635499	0.622817	0.622817	0.504496	0.053452	0.533389	0.676062	0.000105576	0.572766	0.545085	0.562163	0.552234	0.0779808	0.50752	0.0899015	0.0497394	0.573063	0.56754	0.0369259	0.501628	0.502808	0.00975109	0.636935	0.563128	0.621579	0.534324	0.342022	N/A
OG0000257	0.521848	0.521848	0.547294	0.566131	1.21235e-08	0.555402	0.54286	0.000134334	0.0569293	0.00101829	0.592669	0.253618	0.0890665	0.00258058	0.57937	0.00307435	0.0277772	0.552133	0.529301	0.0440288	0.522212	0.271828	0.648311	0.278386	0.609429	0.654881	0.579285	0.0579908	0.0029321	0.505847	0.516972	0.508678	0.506884	0.62041	0.514711	0.520321	0.533338	0.533338	0.537914	0.536628	0.502642	0.522804	0.606497	0.0768306	0.507429	0.707524	0.532294	0.552947	0.547168	0.547168	0.506721	0.20285	0.548821	0.727866	0.0398272	0.109687	0.515756	0.522146	0.575245	0.680217	0.511216	0.700031	0.0044769	0.60349	0.552039	0.0277237	0.50244	0.504203	0.654634	0.280431	0.590145	0.665286	0.55015	0.0466619	N/A
OG0000258	0.0112111	0.521848	0.547294	0.566131	0.014982	0.528945	0.54286	0.578388	0.549516	0.549516	0.0348032	0.62261	0.540686	0.00110695	0.00209239	0.115262	0.53572	0.53572	0.51983	0.51983	0.514977	0.632306	0.6078	0.635832	0.57754	0.613089	0.555167	5.31113e-06	0.00879581	0.0258806	0.511413	0.505811	0.504605	0.585916	0.542228	0.0863505	0.533338	0.0173487	0.525777	0.524886	0.507864	0.563884	0.0408085	0.592982	0.504971	0.65764	0.587927	0.0810937	0.186012	0.622817	0.504496	0.596283	0.533389	0.676062	0.000105576	0.572766	0.545085	0.562163	0.552234	0.634019	0.50752	0.0899015	0.0497394	0.573063	0.552039	0.00055904	0.501628	0.502808	0.654634	0.118932	0.563128	0.0696217	0.534324	0.7259	N/A
OG0000259	0.514728	0.514728	0.532318	0.545668	0.519586	0.00998958	0.529218	0.554515	0.525743	0.0132141	0.564994	0.62261	0.55915	0.0318017	0.555229	0.576794	0.53572	0.0185282	0.0151727	0.529301	0.514977	0.632306	0.0606835	0.635832	0.57754	0.613089	0.579285	0.0579908	8.55735e-05	0.511592	0.511413	0.505811	0.504605	0.047118	0.528777	0.539411	0.0288842	0.553708	0.525777	0.524886	0.505263	0.544059	0.00916041	0.629543	0.504971	0.65764	0.561493	0.0542927	0.58777	0.00020928	0.506721	0.63377	0.533389	0.676062	8.19911e-06	0.593382	0.530772	0.542831	0.575245	0.00236349	0.50752	0.0189301	0.590239	0.0394811	0.5	0.5	0.501628	0.502808	0.5	0.5	0.563128	0.00356538	0.534324	0.7259	N/A
OG0000260	0.514728	0.514728	0.532318	0.545668	0.546844	0.0249502	0.529218	4.60587e-05	0.537865	2.19273e-07	0.564994	0.62261	0.540686	0.0212161	0.57937	0.608443	0.552133	0.0277772	0.000318405	0.538489	0.514977	0.198892	0.6078	0.079223	0.609429	0.654881	0.60138	0.0769892	0.528232	0.0146556	0.511413	0.505811	0.506884	0.0704472	0.0296056	2.22365e-05	0.0115683	0.52261	0.525777	0.0127625	0.510444	0.582384	0.575325	0.592982	0.504971	0.237264	0.0491203	0.635499	0.58777	0.58777	0.504496	0.596283	0.533389	0.676062	0.0398272	0.572766	0.0158786	0.542831	0.552234	0.0779808	0.50752	0.0899015	0.590239	0.573063	0.00924607	0.0274055	0.501628	0.502808	0.562104	0.114113	0.563128	0.182691	0.534324	0.7259	N/A
OG0000264	0.00747472	0.514728	0.00835175	0.0353575	0.00499478	0.509941	0.514942	0.52846	0.0196498	0.513129	0.534234	0.568093	0.0610384	3.08328e-10	0.528851	0.0608652	0.000845949	0.53572	8.58195e-15	1.0799e-08	0.507574	0.109802	0.030322	0.576444	0.116383	0.613089	0.60138	0.0769892	1.18111e-07	4.2062e-15	0.505756	0.502918	0.504605	0.00535719	0.542228	0.0307646	0.000783194	1.02919e-06	0.0386684	0.524886	0.507864	0.563884	0.606497	0.0142225	0.504971	0.237264	0.0328005	0.00203527	0.131763	1.25817e-05	0.506721	0.00017331	0.533389	0.265298	0.572766	1.27724e-07	0.530772	0.542831	0.575245	0.116003	0.50752	0.0899015	0.590239	0.0394811	0.56754	0.0369259	0.501628	0.502808	0.00975109	0.636935	0.563128	0.621579	0.534324	0.7259	N/A
OG0000265	0.521848	0.521848	0.547294	0.566131	0.0348825	0.56371	0.54286	4.74744e-06	0.525743	7.46569e-08	0.0348032	0.62261	0.540686	0.00110695	0.555229	0.576794	0.53572	0.53572	0.51983	0.51983	0.514977	0.198892	0.6078	0.635832	0.57754	0.613089	0.555167	0.00364473	8.55735e-05	0.511592	0.511413	0.505811	0.504605	0.585916	0.528777	0.0591252	0.533338	0.533338	0.525777	0.524886	0.505263	0.0230583	0.0408085	0.592982	0.504971	0.65764	0.561493	0.146613	0.58777	0.58777	0.504496	0.596283	0.533389	0.676062	0.0070628	0.593382	0.530772	0.542831	0.552234	0.0779808	0.50752	0.0189301	0.590239	0.573063	0.0534862	0.0184925	0.501628	0.502808	0.612889	0.079982	0.563128	0.621579	0.534324	0.342022	N/A
OG0000267	0.535617	0.535617	0.57509	0.156328	0.546844	0.0249502	0.568367	0.620385	0.525743	4.5251e-06	0.00674744	0.253618	0.55915	0.0318017	0.555229	0.576794	0.53572	0.53572	0.529301	0.529301	0.522212	0.678184	0.648311	0.682361	0.57754	0.613089	0.579285	1.49684e-05	0.511592	0.0173883	0.516972	0.508678	0.504605	0.047118	0.528777	0.0591252	0.52261	7.29306e-05	0.0132321	0.524886	0.505263	0.544059	0.575325	0.592982	0.504971	0.65764	0.561493	0.146613	0.58777	0.58777	0.504496	0.144572	0.533389	0.676062	0.000105576	0.572766	0.530772	0.542831	0.552234	0.634019	0.50752	0.0899015	0.590239	0.573063	0.535653	0.000842715	0.501628	0.502808	0.612889	0.636935	0.563128	0.621579	0.534324	0.7259	N/A
OG0000268	0.514728	0.514728	0.532318	0.545668	0.528945	0.014982	0.529218	0.0288554	0.0569293	0.0198156	0.564994	0.62261	0.0610384	0.540686	0.57937	0.608443	0.53572	0.53572	0.529301	0.529301	0.514977	0.198892	0.6078	0.204222	0.609429	0.235484	0.579285	0.000317687	0.00879581	0.517237	0.511413	0.505811	0.506884	0.62041	0.542228	0.0863505	0.533338	0.533338	0.0570037	0.536628	0.507864	0.563884	0.606497	0.0768306	0.507429	0.00407278	0.587927	0.635499	0.622817	0.0721121	0.506721	0.00521843	0.548821	0.727866	0.000105576	0.572766	0.545085	0.562163	0.575245	0.116003	0.511216	0.700031	0.626012	0.60349	0.518327	0.518327	0.50244	0.504203	0.169585	0.0150857	0.0337339	0.621579	0.534324	0.342022	N/A
OG0000269	0.521848	0.521848	0.547294	0.566131	0.56371	0.0348825	0.54286	4.74744e-06	0.0569293	3.2246e-16	0.592669	0.253618	0.55915	0.0318017	0.57937	0.608443	0.53572	0.53572	0.529301	0.000161395	0.522212	0.271828	0.648311	0.278386	0.609429	0.235484	0.579285	8.08684e-07	0.511592	0.0173883	0.516972	0.508678	0.506884	0.62041	0.528777	0.0591252	0.0173487	0.533338	0.537914	0.536628	0.505263	0.544059	0.606497	0.629543	0.507429	0.707524	0.561493	0.146613	0.58777	0.0482386	0.00225802	0.144572	0.0172769	0.676062	0.00173053	0.55044	0.530772	0.542831	0.552234	0.201482	0.50752	0.651039	0.590239	0.573063	0.5	0.5	0.501628	0.502808	0.0921273	0.577152	0.016865	0.567452	0.517625	0.641321	N/A
OG0000270	0.514728	0.514728	0.532318	0.545668	0.000585994	0.528945	0.529218	0.0288554	0.537865	0.0198156	0.564994	0.62261	0.540686	1.85111e-05	0.57937	0.608443	0.53572	0.53572	0.51983	0.51983	0.514977	0.632306	0.6078	0.635832	0.042115	0.613089	0.555167	0.00364473	8.70516e-09	0.0258806	0.511413	0.505811	0.504605	0.585916	0.542228	0.0863505	0.543699	0.543699	0.525777	0.524886	0.507864	0.563884	0.00403675	0.592982	0.504971	0.65764	0.587927	0.0157626	0.186012	0.0126019	0.504496	0.596283	0.533389	0.676062	0.0040047	0.572766	0.545085	0.562163	0.552234	0.0779808	0.50752	0.0899015	0.0497394	0.573063	0.518327	0.518327	0.501628	0.502808	0.169585	0.636935	0.563128	0.621579	0.534324	0.342022	N/A
OG0000271	0.514728	0.514728	0.532318	0.545668	5.83493e-06	0.528945	0.064461	0.578388	0.560716	5.93539e-05	0.592669	0.666538	0.0890665	0.0318017	0.0582883	0.63638	0.518362	0.518362	0.538489	0.0579336	0.522212	0.678184	0.648311	0.0120761	0.0630064	0.00768082	0.60138	4.28755e-06	0.00879581	0.0258806	0.516972	0.508678	0.506884	0.0704472	0.542228	0.0863505	0.533338	0.000212421	0.537914	0.536628	0.507864	0.563884	0.606497	0.0768306	0.507429	0.318207	0.587927	0.00539486	0.0721121	0.622817	0.506721	0.20285	0.548821	0.160411	0.55044	0.075679	0.545085	0.562163	0.575245	0.116003	0.511216	0.306286	0.626012	0.60349	0.5	0.5	0.50244	0.504203	0.5	0.5	0.0337339	0.00356538	0.534324	0.7259	N/A
OG0000272	0.528809	0.528809	0.561538	0.585178	7.0835e-05	0.56371	0.5559	0.000302756	0.0569293	0.00101829	0.0521092	0.253618	0.0890665	0.0318017	0.57937	0.608443	0.552133	0.552133	0.51983	0.0297464	0.522212	0.271828	0.648311	0.117822	0.609429	0.654881	0.119578	0.0579908	8.55735e-05	0.511592	0.516972	0.508678	0.506884	0.62041	0.528777	0.539411	0.533338	0.533338	0.537914	0.536628	0.505263	0.0230583	0.606497	0.0768306	0.00249802	0.65764	0.561493	0.597639	0.58777	0.00561056	0.506721	0.20285	0.533389	0.676062	0.5	0.5	0.530772	0.542831	0.575245	0.0309507	0.50752	0.00638467	0.590239	0.0394811	0.5	0.5	0.501628	0.502808	0.5	0.5	0.016865	0.099957	0.517625	0.641321	N/A
OG0000273	0.514728	0.00747472	0.532318	0.545668	0.538028	0.538028	0.529218	0.00203599	0.525743	4.5251e-06	0.564994	0.62261	0.0610384	0.540686	0.555229	0.576794	0.518362	0.518362	0.0440288	0.529301	0.514977	0.632306	0.6078	0.635832	0.57754	0.169886	0.579285	0.0579908	0.511592	0.0058642	0.511413	0.505811	0.504605	0.047118	0.528777	0.0591252	0.52261	0.0115683	0.525777	0.524886	0.505263	0.544059	0.575325	0.592982	0.504971	0.65764	0.561493	0.00203527	0.00020928	0.58777	0.504496	0.596283	0.533389	0.108577	4.42402e-08	0.612435	0.530772	0.542831	0.552234	8.22909e-05	0.50752	0.00127583	0.590239	0.573063	0.552039	0.0277237	0.501628	0.502808	0.0639473	0.636935	0.563128	0.621579	0.534324	0.7259	N/A
OG0000274	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.549516	5.3145e-07	0.000760527	0.62261	0.0610384	0.540686	0.0438274	0.163994	0.518362	0.518362	0.51983	0.0297464	0.514977	0.632306	0.6078	0.635832	0.609429	0.00768082	0.119578	1.49684e-05	0.00876221	0.505847	0.511413	0.505811	0.506884	0.62041	0.514711	0.0303757	0.5	0.5	0.0570037	0.536628	0.502642	0.0340724	6.87537e-05	3.19639e-06	0.507429	0.00407278	0.532294	0.552947	0.00156295	0.0482386	0.506721	0.63377	0.548821	0.160411	5.31823e-14	0.248884	0.0461617	0.542831	0.575245	0.116003	0.511216	4.62548e-05	0.190917	0.60349	0.58221	0.58221	0.50244	0.504203	0.0214307	0.683662	0.590145	0.665286	0.55015	0.435379	N/A
OG0000275	0.000138855	0.514728	0.00835175	0.0353575	4.98534e-07	0.014886	0.514942	0.52846	0.513129	0.513129	0.534234	0.100894	0.55915	1.42094e-06	0.528851	0.0608652	0.0185282	0.53572	0.51983	5.5214e-05	0.507574	0.109802	0.0606835	0.00478281	0.116383	0.613089	0.555167	0.571807	5.31495e-05	1.07684e-23	0.0171196	0.505811	0.504605	0.585916	0.542228	4.9314e-05	2.07692e-05	0.000418238	0.525777	0.524886	0.00264566	0.544059	0.634085	1.48748e-05	0.504971	0.0946879	0.561493	0.00203527	0.00156295	0.58777	0.508931	5.5142e-06	0.533389	0.265298	0.0398272	0.572766	0.530772	0.542831	0.596431	0.152334	0.50752	0.0899015	0.590239	0.00378202	1.99098e-06	0.00109023	0.501628	0.502808	0.689138	0.156074	0.563128	0.0115128	0.534324	0.342022	N/A
OG0000276	0.514728	0.514728	0.532318	0.545668	0.0199696	0.538028	0.064461	0.0432278	0.0569293	0.0198156	0.592669	0.666538	0.0890665	0.00258058	0.57937	0.163994	0.0784592	0.552133	0.529301	0.0440288	0.522212	0.114291	0.648311	0.682361	0.609429	0.654881	0.579285	0.00829436	0.000203736	0.517237	0.516972	0.508678	0.506884	0.62041	0.0148182	0.0591252	0.533338	0.533338	0.537914	0.536628	0.505263	0.544059	0.606497	0.196345	0.507429	0.00122591	0.561493	0.0542927	0.58777	0.131763	0.506721	0.0798477	0.548821	0.727866	0.0398272	0.109687	0.530772	0.542831	0.575245	0.680217	0.511216	0.700031	0.190917	0.60349	0.552039	0.552039	0.50244	0.504203	0.654634	0.280431	0.590145	0.665286	0.55015	0.435379	N/A
OG0000277	0.514728	0.514728	0.532318	0.545668	0.0199696	0.538028	0.064461	0.0432278	0.537865	0.537865	0.592669	0.253618	0.0890665	0.55915	0.57937	0.163994	0.518362	0.518362	0.547403	0.0714727	0.522212	0.678184	0.648311	0.278386	0.609429	0.00768082	0.621644	3.61538e-07	0.511592	0.0173883	0.516972	0.508678	0.506884	0.0120514	0.528777	0.539411	0.0231218	0.000418238	0.537914	0.536628	0.505263	0.0661011	0.634085	0.660898	0.507429	0.0440733	0.561493	0.146613	0.00020928	0.00156295	0.508931	0.2537	0.548821	0.160411	0.0398272	0.109687	0.530772	0.542831	0.596431	0.152334	0.511216	0.700031	0.190917	0.0590837	0.5	0.5	0.50244	0.504203	0.0029413	0.636935	0.0337339	0.621579	0.534324	0.342022	N/A
OG0000279	0.514728	0.514728	0.532318	0.545668	0.546844	0.546844	0.529218	4.60587e-05	0.0569293	1.33989e-05	0.564994	0.184247	0.0610384	0.540686	0.57937	0.608443	0.53572	0.53572	0.000525088	0.0252673	0.514977	0.632306	0.6078	0.635832	0.609429	0.235484	0.621644	0.00131875	0.511592	0.0173883	0.511413	0.505811	0.506884	0.0120514	0.528777	0.0205233	0.52261	0.52261	0.525777	0.0127625	0.505263	0.544059	0.575325	0.0514174	0.504971	0.237264	0.132711	5.49894e-05	0.0721121	0.622817	0.504496	0.596283	0.533389	0.676062	0.00173053	0.55044	0.545085	0.562163	0.552234	0.0143601	0.50752	0.651039	0.0497394	0.573063	0.535653	0.0184925	0.501628	0.502808	0.612889	0.00488792	0.563128	0.621579	0.534324	0.342022	N/A
OG0000282	0.0328138	0.521848	0.547294	0.566131	0.538028	0.538028	0.54286	0.0432278	0.537865	0.0198156	0.592669	0.666538	0.0610384	0.540686	0.57937	0.00307435	0.00197942	0.552133	0.51983	0.51983	0.522212	0.678184	0.225301	0.278386	0.609429	0.654881	0.119578	0.0579908	8.55735e-05	0.511592	0.516972	0.508678	0.506884	0.62041	0.528777	0.539411	0.52261	0.52261	0.537914	0.536628	0.505263	0.544059	0.16102	0.629543	0.507429	0.140359	0.561493	0.00707676	0.131763	0.58777	0.506721	0.20285	0.548821	0.0562962	0.0398272	0.109687	0.530772	0.542831	0.575245	0.680217	0.511216	0.700031	0.190917	0.60349	0.552039	0.552039	0.50244	0.504203	0.654634	0.280431	0.590145	0.665286	0.55015	0.435379	N/A
OG0000283	0.514728	0.514728	0.532318	0.545668	0.528945	0.528945	0.529218	0.0288554	0.525743	0.000432031	0.564994	0.62261	0.540686	0.00110695	0.555229	0.576794	0.518362	0.518362	0.51983	0.51983	0.514977	0.632306	0.6078	0.635832	0.57754	0.169886	0.555167	5.31113e-06	0.00879581	0.0258806	0.511413	0.505811	0.504605	0.585916	0.542228	0.0863505	0.000783194	0.533338	0.525777	0.524886	0.507864	0.563884	0.606497	0.196345	0.504971	0.65764	0.587927	0.0810937	0.622817	0.0721121	0.506721	0.20285	0.533389	0.676062	0.000105576	0.572766	0.545085	0.562163	0.575245	0.00236349	0.0168344	0.700031	0.626012	0.60349	0.00055904	0.552039	0.50244	0.504203	0.654634	0.683662	0.590145	0.665286	0.55015	0.0466619	N/A
OG0000284	0.514728	0.514728	0.532318	0.545668	0.528945	0.528945	0.529218	0.0288554	0.537865	4.04993e-09	0.564994	0.62261	0.540686	0.0212161	0.57937	0.608443	0.53572	0.53572	0.547403	0.0714727	0.514977	0.632306	0.6078	0.635832	0.609429	0.235484	0.621644	0.0216068	0.511592	0.0173883	0.511413	0.505811	0.506884	0.0120514	0.528777	0.0591252	0.533338	0.533338	0.525777	0.0127625	0.505263	0.544059	0.606497	0.0768306	0.504971	0.0209305	0.561493	0.00707676	0.131763	0.58777	0.506721	0.0153051	0.533389	0.676062	0.00173053	0.55044	0.530772	0.542831	0.0275793	0.634019	0.50752	0.651039	0.590239	0.573063	0.535653	0.535653	0.501628	0.502808	0.612889	0.205891	0.563128	0.621579	0.534324	0.342022	N/A
OG0000285	0.521848	0.521848	0.547294	0.566131	0.0299218	0.555402	0.54286	0.000134334	0.525743	0.0132141	0.0348032	0.62261	0.540686	1.85111e-05	0.555229	0.576794	0.552133	0.552133	0.529301	0.529301	0.514977	0.632306	0.6078	0.635832	0.57754	0.0640761	0.579285	0.000317687	0.00879581	0.517237	0.511413	0.505811	0.504605	0.047118	0.0148182	0.539411	0.52261	0.52261	0.525777	0.524886	0.505263	0.0661011	0.575325	0.592982	0.504971	0.65764	0.561493	0.597639	0.622817	0.0721121	0.504496	0.596283	0.533389	0.676062	0.000105576	0.572766	0.530772	0.022386	0.552234	0.0143601	0.50752	0.0899015	0.590239	0.573063	0.5	0.5	0.501628	0.502808	0.5	0.5	0.016865	0.099957	0.517625	0.641321	N/A
OG0000287	0.521848	0.0328138	0.547294	0.566131	0.0199696	0.538028	0.54286	0.0432278	0.525743	7.46569e-08	0.0348032	0.62261	0.540686	0.00110695	0.555229	0.576794	0.53572	0.53572	0.51983	0.51983	0.514977	0.632306	0.6078	0.635832	0.57754	0.613089	0.555167	5.31113e-06	8.55735e-05	0.511592	0.511413	0.505811	0.504605	0.585916	0.528777	0.539411	0.533338	0.533338	0.525777	0.524886	0.505263	0.0230583	0.606497	0.629543	0.504971	0.0209305	0.561493	0.146613	0.58777	0.58777	0.00225802	0.596283	0.533389	0.108577	0.593382	0.593382	0.530772	0.542831	0.552234	0.634019	0.50752	0.0189301	0.590239	0.573063	0.0534862	0.0184925	0.501628	0.502808	0.612889	0.636935	0.563128	0.621579	0.534324	0.342022	N/A
OG0000288	0.514728	0.514728	0.532318	0.545668	0.0199696	0.538028	0.064461	0.0432278	0.525743	4.5251e-06	0.592669	0.104733	0.0890665	0.0318017	0.555229	0.576794	0.53572	0.0185282	0.510067	0.510067	0.522212	0.678184	0.648311	0.682361	0.57754	0.613089	0.0827754	0.00364473	0.000203736	0.0258806	0.516972	0.508678	0.504605	0.585916	0.542228	0.557354	6.69213e-05	0.0172209	0.0132321	0.524886	0.507864	0.0962295	0.540034	0.550206	0.504971	0.65764	0.587927	0.635499	0.095532	0.653159	0.502255	0.552146	0.533389	0.676062	0.0070628	0.593382	0.545085	0.0335528	0.0783713	0.634019	0.50752	0.0189301	0.0497394	0.573063	0.535653	0.535653	0.501628	0.502808	0.612889	0.636935	0.563128	0.621579	0.534324	0.7259	N/A
OG0000289	0.521848	0.521848	0.547294	0.0996326	1.96999e-10	0.546844	0.54286	0.00469686	0.000279185	1.20998e-12	0.0348032	0.184247	0.0610384	0.00110695	0.57937	0.608443	6.35798e-09	0.0535857	2.57739e-08	0.0297464	0.514977	0.198892	0.6078	0.635832	0.042115	0.613089	0.555167	0.571807	8.55735e-05	0.511592	0.511413	0.505811	0.504605	0.585916	0.528777	0.0591252	0.0115683	0.52261	0.525777	0.524886	0.505263	0.0661011	0.575325	0.592982	0.504971	0.237264	0.561493	0.597639	0.131763	0.58777	0.504496	0.000282615	0.533389	0.676062	0.55044	0.55044	0.530772	0.542831	0.552234	0.201482	0.50752	0.651039	0.590239	0.573063	0.0184925	0.0534862	0.501628	0.502808	0.612889	0.205891	0.563128	0.621579	0.534324	0.7259	N/A
OG0000290	0.521848	0.521848	0.547294	0.566131	0.0434933	0.528945	0.54286	0.578388	0.0569293	0.00101829	0.592669	0.00936141	0.0890665	0.55915	0.57937	0.163994	0.552133	0.552133	0.51983	0.51983	0.522212	0.271828	0.648311	0.278386	0.609429	0.654881	0.119578	0.0579908	0.00879581	5.31495e-05	0.516972	0.508678	0.506884	0.62041	0.542228	0.0863505	0.543699	0.0231218	0.537914	0.536628	0.507864	0.563884	0.0610611	0.629543	0.507429	0.00407278	0.587927	0.635499	0.0721121	0.622817	0.506721	0.20285	0.548821	0.727866	0.0040047	0.109687	0.545085	0.562163	0.575245	0.680217	0.511216	0.700031	0.626012	0.60349	0.518327	0.0274055	0.50244	0.504203	0.169585	0.636935	0.0337339	0.621579	0.534324	0.342022	N/A
OG0000291	0.507447	0.507447	0.516569	0.523667	0.528945	0.528945	0.0438297	0.0288554	0.0569293	1.33989e-05	0.564994	0.62261	0.540686	0.0212161	0.57937	0.608443	0.552133	0.552133	0.000525088	0.547403	0.514977	0.0139443	0.6078	0.635832	0.609429	0.654881	0.621644	7.23154e-05	0.00879581	0.0258806	0.511413	0.505811	0.506884	0.0120514	0.542228	0.0863505	0.533338	0.0173487	0.525777	0.0127625	0.507864	0.563884	0.0408085	0.592982	0.504971	0.237264	0.587927	0.0810937	0.186012	0.0126019	0.504496	0.596283	0.533389	0.676062	0.000105576	0.572766	0.545085	0.562163	0.552234	0.634019	0.50752	0.0899015	0.0497394	0.573063	0.5	0.5	0.501628	0.502808	0.5	0.5	0.016865	0.099957	0.517625	0.641321	N/A
