#FamilyID	pvalue	Significant at 0.05
OG0001953	0.011	y
OG0001954	0.03	y
OG0001955	0	y
OG0001957	0	y
OG0001960	0	y
OG0001961	0	y
OG0001962	0	y
OG0001963	0	y
OG0001964	0	y
OG0001965	0	y
OG0001968	0.004	y
OG0001971	0	y
OG0001972	0.001	y
OG0001975	0.001	y
OG0001977	0	y
OG0001978	0	y
OG0001979	0.003	y
OG0001980	0.011	y
OG0001981	0.004	y
OG0001982	0	y
OG0001985	0	y
OG0001986	0	y
OG0001987	0	y
OG0001988	0	y
OG0001989	0	y
OG0001990	0	y
OG0002011	0.039	y
OG0002013	0.007	y
OG0002014	0.036	y
OG0002015	0	y
OG0002016	0	y
OG0002021	0.001	y
OG0002022	0.011	y
OG0002024	0	y
OG0002025	0	y
OG0002026	0	y
OG0002027	0	y
OG0002028	0	y
OG0002029	0.039	y
OG0002030	0.001	y
OG0002031	0.039	y
OG0002033	0	y
OG0002034	0.011	y
OG0002035	0	y
OG0002037	0	y
OG0002038	0	y
OG0002039	0	y
OG0002040	0.003	y
OG0002041	0	y
OG0002043	0.003	y
OG0002044	0.002	y
OG0002045	0.005	y
OG0002046	0	y
OG0002048	0	y
OG0002049	0.002	y
OG0002050	0	y
OG0002051	0	y
OG0002052	0	y
OG0002053	0.003	y
OG0002055	0.032	y
OG0002056	0	y
OG0002057	0	y
OG0002059	0	y
OG0002060	0	y
OG0002062	0.004	y
OG0002064	0	y
OG0002065	0	y
OG0002066	0.001	y
OG0002068	0	y
OG0002070	0	y
OG0002075	0	y
OG0002076	0	y
OG0002077	0	y
OG0002078	0.001	y
OG0002080	0	y
OG0002082	0.001	y
OG0002085	0.002	y
OG0002086	0	y
OG0002087	0	y
OG0002090	0.001	y
OG0002093	0	y
OG0002094	0.039	y
OG0002095	0.009	y
OG0002096	0	y
OG0002097	0	y
OG0002111	0.022	y
OG0002112	0	y
OG0002113	0.005	y
OG0002114	0.011	y
OG0002115	0.004	y
OG0002117	0.022	y
OG0002120	0	y
OG0002121	0	y
OG0002122	0	y
OG0002123	0.001	y
OG0002124	0	y
OG0002125	0.003	y
OG0002126	0.009	y
OG0002127	0.002	y
OG0002128	0	y
OG0002130	0.022	y
OG0002132	0	y
OG0002133	0	y
OG0002134	0.009	y
OG0002136	0	y
OG0002137	0	y
OG0002139	0	y
OG0002140	0.004	y
OG0002141	0.03	y
OG0002142	0	y
OG0002143	0.004	y
OG0002144	0	y
OG0002145	0.006	y
OG0002146	0	y
OG0002147	0.011	y
OG0002151	0	y
OG0002154	0	y
OG0002155	0	y
OG0002156	0.004	y
OG0002159	0.013	y
OG0002161	0	y
OG0002162	0.029	y
OG0002164	0	y
OG0002165	0	y
OG0002166	0	y
OG0002167	0	y
OG0002169	0	y
OG0002171	0.011	y
OG0002175	0	y
OG0002176	0	y
OG0002177	0.004	y
OG0002178	0.003	y
OG0002179	0.001	y
OG0002181	0	y
OG0002182	0	y
OG0002183	0	y
OG0002184	0	y
OG0002187	0	y
OG0002188	0.015	y
OG0002190	0	y
OG0002191	0	y
OG0002193	0	y
OG0002194	0.003	y
OG0002195	0.004	y
OG0002197	0	y
OG0002198	0	y
OG0002199	0	y
OG0002200	0	y
OG0002201	0	y
OG0002203	0	y
OG0002204	0	y
OG0002205	0	y
OG0002206	0	y
OG0002231	0.004	y
OG0002232	0.005	y
OG0002233	0.017	y
OG0002239	0.03	y
OG0002240	0	y
OG0002241	0.004	y
OG0002243	0.004	y
OG0002244	0.011	y
OG0002245	0.001	y
OG0002246	0.001	y
OG0002248	0	y
OG0002249	0	y
OG0002251	0.027	y
OG0002253	0	y
OG0002256	0.004	y
OG0002257	0	y
OG0002260	0.001	y
OG0002262	0	y
OG0002263	0.016	y
OG0002264	0	y
OG0002266	0	y
OG0002267	0.03	y
OG0002270	0	y
OG0002272	0.005	y
OG0002273	0	y
OG0002274	0.004	y
OG0002275	0	y
OG0002277	0.002	y
OG0002278	0	y
OG0002279	0	y
OG0002280	0.011	y
OG0002281	0	y
OG0002283	0	y
OG0002284	0.003	y
OG0002285	0	y
OG0002287	0.007	y
OG0002288	0	y
OG0002290	0	y
OG0002291	0.003	y
OG0002292	0	y
OG0002293	0.004	y
OG0002294	0	y
OG0002295	0	y
OG0002298	0	y
OG0002299	0.006	y
OG0002300	0.009	y
OG0002301	0	y
OG0002303	0.001	y
OG0002304	0.015	y
OG0002305	0.004	y
OG0002306	0.022	y
OG0002308	0.013	y
OG0002309	0	y
OG0002310	0.004	y
OG0002313	0	y
OG0002314	0	y
OG0002315	0	y
OG0002317	0.009	y
OG0002318	0.001	y
OG0002320	0	y
OG0002321	0	y
OG0002334	0	y
OG0002335	0	y
OG0002336	0	y
OG0002337	0.021	y
OG0002339	0	y
OG0002340	0	y
OG0002341	0	y
OG0002342	0.039	y
OG0002343	0	y
OG0002344	0.002	y
OG0002345	0	y
OG0002346	0	y
OG0002347	0.022	y
OG0002352	0	y
OG0002353	0	y
OG0002354	0	y
OG0002356	0	y
OG0002358	0	y
OG0002359	0	y
OG0002361	0	y
OG0002364	0.005	y
OG0002365	0.004	y
OG0002366	0.001	y
OG0002367	0.019	y
OG0002368	0.004	y
OG0002369	0	y
OG0002371	0.015	y
OG0002372	0	y
OG0002374	0	y
OG0002375	0.001	y
OG0002377	0.022	y
OG0002381	0.028	y
OG0002382	0.001	y
OG0002383	0.001	y
OG0002384	0.009	y
OG0002385	0	y
OG0002386	0.004	y
OG0002387	0	y
OG0002388	0	y
OG0002389	0	y
OG0002390	0	y
OG0002391	0	y
OG0002392	0	y
OG0002393	0	y
OG0002394	0.004	y
OG0002395	0.004	y
OG0002399	0	y
OG0002400	0	y
OG0002402	0.022	y
OG0002405	0.011	y
OG0002406	0.002	y
OG0002407	0	y
OG0002408	0	y
OG0002409	0.024	y
OG0002410	0.032	y
OG0002414	0	y
OG0002416	0	y
OG0002417	0	y
OG0002419	0.003	y
OG0002420	0	y
OG0002421	0	y
OG0002426	0	y
OG0002427	0	y
OG0002444	0	y
OG0002445	0.001	y
OG0002447	0.004	y
OG0002448	0.001	y
OG0002449	0	y
OG0002450	0	y
OG0002451	0	y
OG0002453	0.011	y
OG0002454	0	y
OG0002455	0	y
OG0002457	0	y
OG0002458	0	y
OG0002460	0.024	y
OG0002461	0.011	y
OG0002463	0.001	y
OG0002464	0	y
OG0002465	0.002	y
OG0002467	0	y
OG0002469	0	y
OG0002470	0	y
OG0002471	0	y
OG0002473	0	y
OG0002475	0.004	y
OG0002476	0.002	y
OG0002477	0	y
OG0002479	0.003	y
OG0002480	0	y
OG0002484	0.002	y
OG0002485	0.03	y
OG0002486	0.004	y
OG0002488	0	y
OG0002490	0.004	y
OG0002491	0.006	y
OG0002492	0	y
OG0002494	0.002	y
OG0002495	0	y
OG0002496	0	y
OG0002498	0.023	y
OG0002499	0.015	y
OG0002500	0.004	y
OG0002501	0	y
OG0002502	0	y
OG0002505	0.003	y
OG0002506	0	y
OG0002508	0.029	y
OG0002509	0	y
OG0002510	0	y
OG0002513	0.002	y
OG0002514	0.001	y
OG0002515	0.032	y
OG0002517	0	y
OG0002518	0.001	y
OG0002519	0	y
OG0002520	0	y
OG0002521	0.004	y
OG0002523	0.011	y
OG0002524	0	y
OG0002527	0.024	y
OG0002528	0	y
OG0002529	0	y
OG0002531	0	y
OG0002532	0.016	y
OG0002534	0.039	y
OG0002535	0	y
OG0002536	0	y
OG0002537	0	y
OG0002553	0	y
OG0002556	0	y
OG0002557	0	y
OG0002558	0.004	y
OG0002561	0	y
OG0002566	0	y
OG0002568	0	y
OG0002571	0	y
OG0002573	0	y
OG0002574	0	y
OG0002576	0	y
OG0002577	0.001	y
OG0002580	0.004	y
OG0002585	0	y
OG0002586	0	y
OG0002587	0	y
OG0002589	0	y
OG0002590	0	y
OG0002591	0	y
OG0002596	0.049	y
OG0002597	0.031	y
OG0002599	0	y
OG0002602	0	y
OG0002611	0	y
OG0002612	0	y
OG0002614	0	y
OG0002615	0.001	y
OG0002618	0	y
OG0002619	0.007	y
OG0002621	0	y
OG0002622	0	y
OG0002626	0.013	y
OG0002627	0	y
OG0002628	0	y
OG0002629	0	y
OG0002630	0	y
OG0002631	0	y
OG0002632	0.03	y
OG0002636	0	y
OG0002637	0	y
OG0002641	0	y
OG0002644	0.025	y
OG0002646	0.002	y
OG0002651	0.028	y
OG0002655	0	y
OG0002656	0.005	y
OG0002657	0	y
OG0002658	0.002	y
OG0002659	0	y
OG0002681	0.002	y
OG0002682	0	y
OG0002683	0	y
OG0002684	0	y
OG0002686	0	y
OG0002688	0.001	y
OG0002689	0	y
OG0002690	0.03	y
OG0002693	0	y
OG0002694	0	y
OG0002695	0	y
OG0002696	0	y
OG0002697	0.009	y
OG0002699	0.003	y
OG0002700	0	y
OG0002701	0.006	y
OG0002702	0.011	y
OG0002703	0	y
OG0002705	0.005	y
OG0002707	0.004	y
OG0002710	0	y
OG0002713	0.002	y
OG0002716	0.004	y
OG0002717	0	y
OG0002719	0	y
OG0002721	0.022	y
OG0002724	0.011	y
OG0002726	0	y
OG0002729	0	y
OG0002732	0	y
OG0002734	0	y
OG0002737	0	y
OG0002738	0	y
OG0002740	0	y
OG0002742	0.003	y
OG0002743	0	y
OG0002746	0.03	y
OG0002747	0	y
OG0002750	0	y
OG0002751	0	y
OG0002753	0.002	y
OG0002754	0.011	y
OG0002755	0	y
OG0002756	0.003	y
OG0002757	0	y
OG0002758	0	y
OG0002760	0.001	y
OG0002763	0	y
OG0002765	0.003	y
OG0002766	0	y
OG0002767	0.001	y
OG0002768	0	y
OG0002769	0	y
OG0002770	0	y
OG0002771	0.001	y
OG0002772	0	y
OG0002773	0	y
OG0002774	0	y
OG0002797	0	y
OG0002798	0.001	y
OG0002800	0.004	y
OG0002801	0	y
OG0002805	0.009	y
OG0002806	0.002	y
OG0002808	0	y
OG0002809	0.004	y
OG0002811	0	y
OG0002812	0	y
OG0002817	0	y
OG0002821	0	y
OG0002823	0	y
OG0002825	0	y
OG0002826	0.043	y
OG0002827	0	y
OG0002830	0.03	y
OG0002835	0.004	y
OG0002836	0.003	y
OG0002837	0	y
OG0002840	0.001	y
OG0002843	0	y
OG0002845	0	y
OG0002846	0.001	y
OG0002847	0	y
OG0002849	0.004	y
OG0002851	0	y
OG0002852	0.001	y
OG0002863	0.004	y
OG0002865	0	y
OG0002870	0.022	y
OG0002872	0	y
OG0002874	0	y
OG0002876	0.003	y
OG0002877	0.011	y
OG0002879	0.049	y
OG0002880	0.004	y
OG0002881	0.03	y
OG0002882	0	y
OG0002883	0.011	y
OG0002884	0	y
OG0002885	0	y
OG0002886	0.014	y
OG0002887	0	y
OG0002908	0	y
OG0002910	0.004	y
OG0002912	0	y
OG0002915	0.011	y
OG0002916	0.001	y
OG0002918	0	y
OG0002920	0.013	y
OG0002921	0	y
OG0002922	0	y
OG0002924	0	y
OG0002927	0	y
OG0002929	0	y
OG0002930	0.004	y
OG0002931	0.002	y
OG0002933	0.002	y
OG0002934	0.001	y
OG0002936	0.002	y
OG0002937	0	y
OG0002939	0	y
OG0002945	0.002	y
OG0002947	0	y
OG0002949	0	y
OG0002954	0	y
OG0002958	0.003	y
OG0002959	0.006	y
OG0002960	0.011	y
OG0002961	0.004	y
OG0002965	0	y
OG0002966	0	y
OG0002968	0.004	y
OG0002969	0	y
OG0002970	0.003	y
OG0002971	0	y
OG0002972	0	y
OG0002974	0.004	y
OG0002977	0	y
OG0002978	0.009	y
OG0002980	0	y
OG0002982	0	y
OG0002983	0	y
OG0002984	0.001	y
OG0002987	0	y
OG0002988	0.011	y
OG0002989	0	y
OG0002990	0.013	y
OG0002992	0	y
OG0002995	0	y
OG0002996	0	y
OG0002997	0	y
OG0002998	0.001	y
OG0002999	0	y
OG0003000	0	y
OG0003033	0	y
OG0003034	0.001	y
OG0003039	0.004	y
OG0003040	0	y
OG0003042	0	y
OG0003044	0	y
OG0003046	0.025	y
OG0003047	0	y
OG0003048	0.001	y
OG0003049	0	y
OG0003052	0.001	y
OG0003054	0.032	y
OG0003064	0.015	y
OG0003074	0	y
OG0003076	0.004	y
OG0003077	0.004	y
OG0003079	0.001	y
OG0003081	0	y
OG0003084	0.001	y
OG0003085	0	y
OG0003087	0.004	y
OG0003090	0	y
OG0003091	0	y
OG0003093	0.001	y
OG0003099	0	y
OG0003101	0.023	y
OG0003106	0	y
OG0003107	0.022	y
OG0003111	0.001	y
OG0003114	0	y
OG0003116	0	y
OG0003117	0	y
OG0003119	0	y
OG0003120	0	y
OG0003121	0.004	y
OG0003127	0.006	y
OG0003128	0	y
OG0003129	0	y
OG0003130	0.003	y
OG0003131	0.004	y
OG0003132	0	y
OG0003133	0.004	y
OG0003134	0	y
OG0003161	0	y
OG0003163	0.031	y
OG0003166	0	y
OG0003167	0	y
OG0003174	0.004	y
OG0003180	0	y
OG0003182	0.009	y
OG0003186	0.007	y
OG0003187	0	y
OG0003188	0.012	y
OG0003190	0	y
OG0003191	0.004	y
OG0003194	0	y
OG0003196	0.005	y
OG0003197	0.002	y
OG0003198	0	y
OG0003200	0	y
OG0003203	0	y
OG0003207	0	y
OG0003208	0	y
OG0003219	0.006	y
OG0003221	0	y
OG0003226	0	y
OG0003227	0	y
OG0003229	0	y
OG0003231	0	y
OG0003232	0	y
OG0003234	0	y
OG0003239	0	y
OG0003240	0.004	y
OG0003241	0	y
OG0003242	0	y
OG0003243	0	y
OG0003244	0	y
OG0003247	0.016	y
OG0003248	0	y
OG0003250	0	y
OG0003255	0	y
OG0003258	0.002	y
OG0003259	0.003	y
OG0003263	0	y
OG0003265	0	y
OG0003266	0	y
OG0003267	0	y
OG0003268	0	y
OG0003269	0	y
OG0003309	0.022	y
OG0003313	0.015	y
OG0003314	0.005	y
OG0003316	0	y
OG0003318	0.004	y
OG0003320	0.004	y
OG0003321	0	y
OG0003322	0.028	y
OG0003323	0	y
OG0003324	0.001	y
OG0003325	0.011	y
OG0003326	0.003	y
OG0003327	0.001	y
OG0003329	0.003	y
OG0003330	0.001	y
OG0003332	0.021	y
OG0003336	0.001	y
OG0003338	0	y
OG0003339	0.039	y
OG0003341	0	y
OG0003343	0.001	y
OG0003345	0.002	y
OG0003346	0.003	y
OG0003347	0.009	y
OG0003348	0	y
OG0003349	0	y
OG0003350	0	y
OG0003356	0	y
OG0003358	0.011	y
OG0003359	0	y
OG0003360	0.002	y
OG0003361	0	y
OG0003367	0.025	y
OG0003369	0.002	y
OG0003370	0.001	y
OG0003371	0	y
OG0003373	0.015	y
OG0003379	0	y
OG0003380	0	y
OG0003383	0	y
OG0003385	0.03	y
OG0003386	0	y
OG0003395	0	y
OG0003396	0.003	y
OG0003397	0	y
OG0003398	0.001	y
OG0003399	0	y
OG0003400	0	y
OG0003401	0	y
OG0003402	0	y
OG0003403	0.011	y
OG0003404	0	y
OG0003434	0	y
OG0003437	0.001	y
OG0003438	0.028	y
OG0003441	0.011	y
OG0003442	0.004	y
OG0003443	0	y
OG0003445	0.037	y
OG0003447	0.011	y
OG0003448	0.011	y
OG0003449	0	y
OG0003455	0	y
OG0003457	0.022	y
OG0003458	0.004	y
OG0003459	0	y
OG0003460	0.038	y
OG0003463	0	y
OG0003465	0.007	y
OG0003469	0.004	y
OG0003474	0	y
OG0003475	0	y
OG0003477	0	y
OG0003478	0	y
OG0003479	0.013	y
OG0003485	0.001	y
OG0003489	0	y
OG0003491	0.001	y
OG0003503	0	y
OG0003504	0	y
OG0003512	0	y
OG0003515	0.013	y
OG0003517	0.011	y
OG0003519	0.002	y
OG0003520	0.011	y
OG0003521	0.002	y
OG0003522	0	y
OG0003523	0	y
OG0003568	0	y
OG0003569	0	y
OG0003573	0.023	y
OG0003576	0.006	y
OG0003578	0	y
OG0003579	0	y
OG0003582	0.011	y
OG0003583	0.004	y
OG0003586	0	y
OG0003588	0	y
OG0003589	0	y
OG0003592	0	y
OG0003594	0.009	y
OG0003596	0.004	y
OG0003600	0.009	y
OG0003603	0	y
OG0003605	0	y
OG0003607	0.001	y
OG0003609	0.006	y
OG0003611	0.001	y
OG0003613	0	y
OG0003614	0	y
OG0003615	0.008	y
OG0003617	0.01	y
OG0003619	0.004	y
OG0003620	0	y
OG0003622	0.009	y
OG0003626	0	y
OG0003627	0.016	y
OG0003631	0.001	y
OG0003632	0.001	y
OG0003634	0.003	y
OG0003635	0	y
OG0003636	0	y
OG0003639	0.039	y
OG0003640	0.011	y
OG0003644	0.004	y
OG0003645	0	y
OG0003652	0.007	y
OG0003653	0	y
OG0003657	0.009	y
OG0003658	0.009	y
OG0003659	0.012	y
OG0003661	0.011	y
OG0003663	0	y
OG0003664	0	y
OG0003665	0	y
OG0003666	0.007	y
OG0003667	0	y
OG0003668	0.011	y
OG0003670	0	y
OG0003675	0.004	y
OG0003676	0	y
OG0003677	0.001	y
OG0003678	0	y
OG0003679	0	y
OG0003680	0.002	y
OG0003681	0	y
OG0003682	0.001	y
OG0003683	0	y
OG0003684	0	y
OG0003685	0	y
OG0003727	0	y
OG0003736	0	y
OG0003737	0.001	y
OG0003739	0	y
OG0003741	0.003	y
OG0003744	0	y
OG0003747	0	y
OG0003749	0	y
OG0003759	0.022	y
OG0003762	0.004	y
OG0003766	0.03	y
OG0003767	0	y
OG0003768	0.002	y
OG0003770	0.037	y
OG0003771	0.049	y
OG0003779	0.034	y
OG0003781	0.002	y
OG0003784	0.004	y
OG0003785	0.012	y
OG0003786	0.03	y
OG0003796	0	y
OG0003800	0.001	y
OG0003802	0.021	y
OG0003804	0	y
OG0003810	0	y
OG0003814	0.011	y
OG0003815	0	y
OG0003817	0	y
OG0003818	0	y
OG0003819	0	y
OG0003820	0	y
OG0003821	0	y
OG0003822	0	y
OG0003823	0	y
OG0003824	0	y
OG0003825	0	y
OG0003879	0.004	y
OG0003881	0	y
OG0003882	0	y
OG0003884	0	y
OG0003885	0.022	y
OG0003886	0.002	y
OG0003890	0.012	y
OG0003892	0	y
OG0003893	0.011	y
OG0003896	0.003	y
OG0003898	0.009	y
OG0003899	0	y
OG0003901	0.001	y
OG0003903	0.03	y
OG0003906	0.003	y
OG0003909	0	y
OG0003910	0	y
OG0003911	0.001	y
OG0003915	0.004	y
OG0003917	0.009	y
OG0003922	0.002	y
OG0003923	0	y
OG0003931	0	y
OG0003933	0	y
OG0003937	0	y
OG0003938	0	y
OG0003939	0	y
OG0003943	0	y
OG0003946	0.002	y
OG0003949	0	y
OG0003952	0.002	y
OG0003959	0.011	y
OG0003962	0	y
OG0003967	0.001	y
OG0003968	0.001	y
OG0003971	0	y
OG0003972	0	y
OG0003973	0.009	y
OG0003974	0	y
OG0003975	0.004	y
OG0003976	0	y
OG0003981	0.003	y
OG0003982	0.015	y
OG0003983	0.004	y
OG0003984	0	y
OG0003985	0	y
OG0003986	0	y
OG0003987	0.007	y
OG0003988	0	y
OG0003989	0.004	y
OG0003991	0.004	y
OG0003992	0.004	y
OG0003993	0.002	y
OG0003994	0	y
OG0003995	0.004	y
OG0004051	0.036	y
OG0004054	0.002	y
OG0004055	0	y
OG0004057	0	y
OG0004059	0.004	y
OG0004064	0.011	y
OG0004068	0	y
OG0004071	0.004	y
OG0004073	0.011	y
OG0004075	0	y
OG0004077	0.046	y
OG0004081	0.003	y
OG0004084	0	y
OG0004086	0.022	y
OG0004087	0	y
OG0004089	0.001	y
OG0004090	0.001	y
OG0004091	0	y
OG0004093	0	y
OG0004094	0.032	y
OG0004095	0.009	y
OG0004097	0.002	y
OG0004099	0.002	y
OG0004104	0	y
OG0004106	0	y
OG0004112	0.011	y
OG0004119	0.042	y
OG0004121	0.022	y
OG0004123	0.004	y
OG0004124	0	y
OG0004125	0	y
OG0004133	0.003	y
OG0004136	0.003	y
OG0004140	0.004	y
OG0004142	0.009	y
OG0004147	0.004	y
OG0004148	0	y
OG0004149	0	y
OG0004150	0.001	y
OG0004152	0	y
OG0004153	0	y
OG0004155	0	y
OG0004158	0.011	y
OG0004159	0	y
OG0004160	0.031	y
OG0004161	0	y
OG0004162	0.001	y
OG0004228	0	y
OG0004230	0.011	y
OG0004231	0.001	y
OG0004235	0.011	y
OG0004241	0	y
OG0004250	0.003	y
OG0004251	0.002	y
OG0004253	0	y
OG0004257	0.015	y
OG0004258	0.049	y
OG0004262	0	y
OG0004269	0.01	y
OG0004272	0.004	y
OG0004273	0	y
OG0004275	0.011	y
OG0004278	0	y
OG0004279	0	y
OG0004280	0.008	y
OG0004282	0.03	y
OG0004284	0	y
OG0004287	0	y
OG0004289	0.004	y
OG0004290	0.03	y
OG0004292	0.004	y
OG0004293	0	y
OG0004294	0	y
OG0004296	0.004	y
OG0004299	0.001	y
OG0004304	0	y
OG0004307	0.005	y
OG0004313	0.001	y
OG0004314	0	y
OG0004315	0	y
OG0004316	0.004	y
OG0004317	0.003	y
OG0004318	0	y
OG0004320	0.001	y
OG0004321	0.004	y
OG0004322	0.002	y
OG0004323	0	y
OG0004325	0	y
OG0004397	0.006	y
OG0004399	0.003	y
OG0004402	0	y
OG0004406	0	y
OG0004408	0.005	y
OG0004409	0.011	y
OG0004410	0	y
OG0004411	0.036	y
OG0004413	0	y
OG0004414	0.003	y
OG0004421	0	y
OG0004423	0	y
OG0004430	0.004	y
OG0004431	0	y
OG0004437	0	y
OG0004439	0	y
OG0004451	0	y
OG0004452	0.013	y
OG0004454	0.001	y
OG0004462	0.028	y
OG0004466	0	y
OG0004468	0	y
OG0004471	0.001	y
OG0004472	0	y
OG0004481	0	y
OG0004482	0.003	y
OG0004485	0	y
OG0004490	0.016	y
OG0004498	0.011	y
OG0004505	0.029	y
OG0004513	0	y
OG0004514	0	y
OG0004515	0	y
OG0004519	0.001	y
OG0004520	0.011	y
OG0004521	0	y
OG0004522	0.028	y
OG0004523	0.004	y
OG0004525	0.002	y
OG0004526	0	y
OG0004527	0	y
OG0004528	0.015	y
OG0004597	0	y
OG0004599	0	y
OG0004600	0	y
OG0004607	0.009	y
OG0004608	0.003	y
OG0004613	0	y
OG0004621	0.001	y
OG0004629	0	y
OG0004631	0	y
OG0004632	0.004	y
OG0004636	0.005	y
OG0004642	0.03	y
OG0004644	0.023	y
OG0004647	0.011	y
OG0004649	0.039	y
OG0004653	0.003	y
OG0004655	0.002	y
OG0004659	0	y
OG0004665	0.022	y
OG0004667	0.002	y
OG0004675	0.006	y
OG0004681	0.023	y
OG0004684	0	y
OG0004688	0	y
OG0004689	0.045	y
OG0004696	0.003	y
OG0004698	0	y
OG0004699	0	y
OG0004700	0.001	y
OG0004701	0	y
OG0004702	0	y
OG0004704	0.002	y
OG0004705	0.009	y
OG0004706	0.004	y
OG0004707	0	y
OG0004708	0.022	y
OG0004709	0	y
OG0004711	0.022	y
OG0004712	0	y
OG0004714	0.001	y
OG0004715	0	y
OG0004716	0	y
OG0004717	0.001	y
OG0004719	0.001	y
OG0004800	0	y
OG0004802	0.004	y
OG0004806	0	y
OG0004807	0	y
OG0004808	0	y
OG0004812	0	y
OG0004816	0	y
OG0004819	0.002	y
OG0004824	0	y
OG0004829	0.013	y
OG0004831	0.016	y
OG0004832	0.001	y
OG0004843	0	y
OG0004854	0	y
OG0004858	0	y
OG0004859	0	y
OG0004867	0	y
OG0004868	0.049	y
OG0004870	0.023	y
OG0004871	0	y
OG0004879	0.025	y
OG0004886	0.004	y
OG0004888	0.024	y
OG0004889	0	y
OG0004899	0	y
OG0004901	0.004	y
OG0004902	0.022	y
OG0004905	0	y
OG0004906	0	y
OG0004908	0	y
OG0004910	0	y
OG0004911	0.011	y
OG0004912	0.017	y
OG0004913	0	y
OG0004914	0.039	y
OG0004915	0	y
OG0004917	0.002	y
OG0004919	0.004	y
OG0004920	0.022	y
OG0004921	0.013	y
OG0004922	0.032	y
OG0004923	0	y
OG0004925	0	y
OG0004926	0.011	y
OG0004929	0.012	y
OG0004930	0	y
OG0004931	0.015	y
OG0004933	0.004	y
OG0004934	0	y
OG0004936	0.006	y
OG0004937	0.009	y
OG0005039	0	y
OG0005042	0.011	y
OG0005044	0.001	y
OG0005050	0.038	y
OG0005052	0	y
OG0005054	0	y
OG0005064	0	y
OG0005068	0.011	y
OG0005077	0.004	y
OG0005079	0.029	y
OG0005080	0	y
OG0005081	0.003	y
OG0005086	0.011	y
OG0005087	0.001	y
OG0005089	0.002	y
OG0005090	0	y
OG0005094	0.004	y
OG0005099	0.001	y
OG0005110	0.006	y
OG0005116	0	y
OG0005119	0.033	y
OG0005121	0.001	y
OG0005122	0	y
OG0005123	0.006	y
OG0005128	0	y
OG0005135	0.039	y
OG0005137	0.009	y
OG0005138	0.001	y
OG0005139	0.017	y
OG0005140	0	y
OG0005142	0	y
OG0005144	0.025	y
OG0005145	0	y
OG0005146	0.039	y
OG0005147	0.011	y
OG0005148	0	y
OG0005150	0	y
OG0005151	0.001	y
OG0005152	0	y
OG0005157	0	y
OG0005158	0.019	y
OG0005160	0	y
OG0005161	0	y
OG0005162	0.007	y
OG0005163	0.022	y
OG0005164	0	y
OG0005165	0.002	y
OG0005166	0.011	y
OG0005261	0.011	y
OG0005266	0.009	y
OG0005273	0	y
OG0005280	0.001	y
OG0005281	0.039	y
OG0005284	0.003	y
OG0005287	0.002	y
OG0005294	0.004	y
OG0005301	0.03	y
OG0005309	0	y
OG0005322	0.011	y
OG0005325	0.03	y
OG0005328	0	y
OG0005334	0.004	y
OG0005338	0.004	y
OG0005342	0	y
OG0005344	0.019	y
OG0005347	0.015	y
OG0005349	0	y
OG0005351	0	y
OG0005353	0.03	y
OG0005354	0	y
OG0005355	0.004	y
OG0005356	0	y
OG0005357	0.001	y
OG0005358	0.039	y
OG0005359	0	y
OG0005360	0	y
OG0005363	0.022	y
OG0005364	0	y
OG0005365	0	y
OG0005366	0	y
OG0005367	0.011	y
OG0005369	0.03	y
OG0005370	0.001	y
OG0005371	0.004	y
OG0005372	0	y
OG0005375	0.009	y
OG0005376	0.017	y
OG0005377	0.029	y
OG0005378	0.022	y
OG0005379	0.011	y
OG0005499	0	y
OG0005501	0.011	y
OG0005511	0	y
OG0005513	0	y
OG0005520	0	y
OG0005524	0	y
OG0005528	0	y
OG0005531	0.039	y
OG0005535	0	y
OG0005537	0	y
OG0005545	0	y
OG0005550	0	y
OG0005555	0	y
OG0005564	0	y
OG0005572	0.001	y
OG0005578	0.004	y
OG0005580	0	y
OG0005584	0.019	y
OG0005599	0.038	y
OG0005600	0.013	y
OG0005603	0.001	y
OG0005604	0.004	y
OG0005605	0.001	y
OG0005606	0	y
OG0005609	0	y
OG0005610	0.001	y
OG0005612	0.015	y
OG0005614	0	y
OG0005616	0	y
OG0005617	0.011	y
OG0005618	0.004	y
OG0005620	0.001	y
OG0005621	0.005	y
OG0005622	0.001	y
OG0005623	0.003	y
OG0005625	0.005	y
OG0005626	0.031	y
OG0005628	0.011	y
OG0005629	0.003	y
OG0005630	0.039	y
OG0005631	0.011	y
OG0005801	0	y
OG0005806	0.009	y
OG0005817	0.003	y
OG0005818	0.036	y
OG0005829	0.003	y
OG0005842	0.016	y
OG0005843	0.028	y
OG0005854	0	y
OG0005867	0.031	y
OG0005870	0.002	y
OG0005874	0.042	y
OG0005875	0	y
OG0005876	0.002	y
OG0005877	0.002	y
OG0005878	0.011	y
OG0005879	0.011	y
OG0005881	0	y
OG0005883	0.022	y
OG0005884	0.006	y
OG0005887	0.032	y
OG0005889	0	y
OG0005890	0	y
OG0005891	0.004	y
OG0005893	0.028	y
OG0005894	0.003	y
OG0005895	0.004	y
OG0005897	0.002	y
OG0005898	0	y
OG0005900	0	y
OG0005901	0.003	y
OG0005903	0	y
OG0005904	0.001	y
OG0005905	0.004	y
OG0005906	0	y
OG0005907	0	y
OG0006054	0.004	y
OG0006057	0.001	y
OG0006058	0	y
OG0006064	0.044	y
OG0006065	0	y
OG0006066	0	y
